movie_id,movie_name,date,url,class
651,Glory (1989),1-Jan-89,https://www.imdb.com//title/tt0097441/?ref_=fn_al_tt_1,Action|Drama|War
652,Rosencrantz and Guildenstern Are Dead (1990),1-Jan-90,https://www.imdb.com//title/tt0100519/?ref_=fn_al_tt_1,Comedy|Drama
653,Touch of Evil (1958),1-Jan-58,https://www.imdb.com//title/tt0052311/?ref_=fn_al_tt_1,Crime|Film-Noir|Thriller
654,Chinatown (1974),1-Jan-74,https://www.imdb.com//title/tt0071315/?ref_=fn_al_tt_1,Film-Noir|Mystery|Thriller
655,Stand by Me (1986),1-Jan-86,https://www.imdb.com//title/tt0092005/?ref_=fn_al_tt_1,Adventure|Comedy|Drama
656,M (1931),1-Jan-31,https://www.imdb.com//title/tt0022100/?ref_=fn_al_tt_1,Crime|Film-Noir|Thriller
657,"Manchurian Candidate, The (1962)",1-Jan-62,https://www.imdb.com//title/tt0056218/?ref_=fn_al_tt_1,Film-Noir|Thriller
658,Pump Up the Volume (1990),1-Jan-90,https://www.imdb.com//title/tt0100436/?ref_=fn_al_tt_1,Drama
659,Arsenic and Old Lace (1944),1-Jan-44,https://www.imdb.com//title/tt0036613/?ref_=fn_al_tt_1,Comedy|Mystery|Thriller
660,Fried Green Tomatoes (1991),1-Jan-91,https://www.imdb.com//title/tt0101921/?ref_=fn_al_tt_1,Drama
661,High Noon (1952),1-Jan-52,https://www.imdb.com//title/tt0044706/?ref_=fn_al_tt_1,
662,Somewhere in Time (1980),1-Jan-80,https://www.imdb.com//title/tt0081534/?ref_=fn_al_tt_1,Drama|Romance
663,Being There (1979),1-Jan-79,https://www.imdb.com//title/tt0078841/?ref_=fn_al_tt_1,Comedy
664,"Paris, Texas (1984)",1-Jan-84,https://www.imdb.com//title/tt0087884/?ref_=fn_al_tt_1,Drama
665,Alien 3 (1992),1-Jan-92,https://www.imdb.com//title/tt0103644/?ref_=fn_al_tt_1,Action|Horror|Sci-Fi|Thriller
666,Blood For Dracula (Andy Warhol's Dracula) (1974),1-Jan-74,https://www.imdb.com//title/tt0071233/?ref_=fn_al_tt_1,Horror
667,Audrey Rose (1977),1-Jan-77,https://www.imdb.com//title/tt0075704/?ref_=fn_al_tt_1,Horror
668,Blood Beach (1981),1-Jan-81,https://www.imdb.com//title/tt14050190/?ref_=fn_al_tt_1,Action|Horror
669,Body Parts (1991),1-Jan-91,https://www.imdb.com//title/tt0101492/?ref_=fn_al_tt_1,Horror
670,Body Snatchers (1993),1-Jan-93,https://www.imdb.com//title/tt0106452/?ref_=fn_al_tt_1,Horror|Sci-Fi|Thriller
671,Bride of Frankenstein (1935),1-Jan-35,https://www.imdb.com//title/tt0026138/?ref_=fn_al_tt_1,Horror
672,Candyman (1992),1-Jan-92,https://www.imdb.com//title/tt0103919/?ref_=fn_al_tt_1,Horror
673,Cape Fear (1962),1-Jan-62,https://www.imdb.com//title/tt0055824/?ref_=fn_al_tt_1,Film-Noir|Thriller
674,Cat People (1982),1-Jan-82,https://www.imdb.com//title/tt0083722/?ref_=fn_al_tt_1,Horror
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1-Jan-22,https://www.imdb.com//title/tt0013442/?ref_=fn_al_tt_1,Horror
676,"Crucible, The (1996)",27-Nov-96,https://www.imdb.com//title/tt0115988/?ref_=fn_al_tt_1,Drama
677,Fire on the Mountain (1996),24-Jan-97,https://www.imdb.com//title/tt0116310/?ref_=fn_al_tt_1,Documentary
678,Volcano (1997),25-Apr-97,https://www.imdb.com//title/tt0120461/?ref_=fn_al_tt_1,Drama|Thriller
679,Conan the Barbarian (1981),1-Jan-81,https://www.imdb.com//title/tt0082198/?ref_=fn_al_tt_1,Action|Adventure
680,Kull the Conqueror (1997),29-Aug-97,https://www.imdb.com//title/tt0119484/?ref_=fn_al_tt_1,Action|Adventure
681,Wishmaster (1997),1-Jan-97,https://www.imdb.com//title/tt0120524/?ref_=fn_al_tt_1,Horror
682,I Know What You Did Last Summer (1997),17-Oct-97,https://www.imdb.com//title/tt0119345/?ref_=fn_al_tt_1,Horror|Mystery|Thriller
683,Rocket Man (1997),1-Jan-97,https://www.imdb.com//title/tt0120029/?ref_=fn_al_tt_1,Comedy
684,In the Line of Fire (1993),1-Jan-93,https://www.imdb.com//title/tt0107206/?ref_=fn_al_tt_1,Action|Thriller
685,Executive Decision (1996),9-Mar-96,https://www.imdb.com//title/tt0116253/?ref_=fn_al_tt_1,Action|Thriller
686,"Perfect World, A (1993)",1-Jan-93,https://www.imdb.com//title/tt0107808/?ref_=fn_al_tt_1,Action|Drama
687,McHale's Navy (1997),18-Apr-97,https://www.imdb.com//title/tt0119640/?ref_=fn_al_tt_1,Comedy|War
688,Leave It to Beaver (1997),22-Aug-97,https://www.imdb.com//title/tt0119509/?ref_=fn_al_tt_1,Comedy
689,"Jackal, The (1997)",1-Jan-97,https://www.imdb.com//title/tt0119395/?ref_=fn_al_tt_1,Action|Thriller
690,Seven Years in Tibet (1997),1-Jan-97,https://www.imdb.com//title/tt0120102/?ref_=fn_al_tt_1,Drama|War
691,Dark City (1998),9-Jan-98,https://www.imdb.com//title/tt0118929/?ref_=fn_al_tt_1,Film-Noir|Sci-Fi|Thriller
692,"American President, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0112346/?ref_=fn_al_tt_1,Comedy|Drama|Romance
693,Casino (1995),1-Jan-95,https://www.imdb.com//title/tt0112641/?ref_=fn_al_tt_1,Drama
694,Persuasion (1995),25-Sep-95,https://www.imdb.com//title/tt26933001/?ref_=fn_al_tt_1,Romance
695,Kicking and Screaming (1995),1-Jan-95,https://www.imdb.com//title/tt0113537/?ref_=fn_al_tt_1,Comedy|Drama
696,City Hall (1996),16-Feb-96,https://www.imdb.com//title/tt0115907/?ref_=fn_al_tt_1,Drama|Thriller
697,"Basketball Diaries, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0112461/?ref_=fn_al_tt_1,Drama
698,"Browning Version, The (1994)",1-Jan-94,https://www.imdb.com//title/tt0109340/?ref_=fn_al_tt_1,Drama
699,Little Women (1994),1-Jan-94,https://www.imdb.com//title/tt0110367/?ref_=fn_al_tt_1,Drama
700,Miami Rhapsody (1995),1-Jan-95,https://www.imdb.com//title/tt0113808/?ref_=fn_al_tt_1,Comedy
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",1-Jan-93,https://www.imdb.com//title/tt0107472/?ref_=fn_al_tt_1,Documentary
702,Barcelona (1994),1-Jan-94,https://www.imdb.com//title/tt0109219/?ref_=fn_al_tt_1,Comedy|Romance
703,Widows' Peak (1994),1-Jan-94,https://www.imdb.com//title/tt0111712/?ref_=fn_al_tt_1,Drama
704,"House of the Spirits, The (1993)",1-Jan-93,https://www.imdb.com//title/tt0107151/?ref_=fn_al_tt_1,Drama|Romance
705,Singin' in the Rain (1952),1-Jan-52,https://www.imdb.com//title/tt0045152/?ref_=fn_al_tt_1,Musical|Romance
706,Bad Moon (1996),1-Nov-96,https://www.imdb.com//title/tt0115610/?ref_=fn_al_tt_1,Horror
707,Enchanted April (1991),1-Jan-91,https://www.imdb.com//title/tt0101811/?ref_=fn_al_tt_1,Drama
708,"Sex, Lies, and Videotape (1989)",1-Jan-89,https://www.imdb.com//title/tt0098724/?ref_=fn_al_tt_1,Drama
709,Strictly Ballroom (1992),1-Jan-92,https://www.imdb.com//title/tt0105488/?ref_=fn_al_tt_1,Comedy|Romance
710,Better Off Dead... (1985),1-Jan-85,https://www.imdb.com//title/tt0088794/?ref_=fn_al_tt_1,Comedy
711,"Substance of Fire, The (1996)",6-Dec-96,https://www.imdb.com//title/tt0117773/?ref_=fn_al_tt_1,Drama
712,Tin Men (1987),1-Jan-87,https://www.imdb.com//title/tt0094155/?ref_=fn_al_tt_1,Comedy|Drama
713,Othello (1995),18-Dec-95,https://www.imdb.com//title/tt0114057/?ref_=fn_al_tt_1,Drama
714,Carrington (1995),1-Jan-95,https://www.imdb.com//title/tt0112637/?ref_=fn_al_tt_1,Drama|Romance
715,To Die For (1995),1-Jan-95,https://www.imdb.com//title/tt0114681/?ref_=fn_al_tt_1,Comedy|Drama
716,Home for the Holidays (1995),1-Jan-95,https://www.imdb.com//title/tt0113321/?ref_=fn_al_tt_1,Drama|Romance
717,"Juror, The (1996)",1-Jan-96,https://www.imdb.com//title/tt0116731/?ref_=fn_al_tt_1,Drama|Thriller
718,In the Bleak Midwinter (1995),23-Feb-96,https://www.imdb.com//title/tt0113403/?ref_=fn_al_tt_1,Comedy
719,Canadian Bacon (1994),1-Jan-94,https://www.imdb.com//title/tt0109370/?ref_=fn_al_tt_1,Comedy|War
720,First Knight (1995),1-Jan-95,https://www.imdb.com//title/tt0113071/?ref_=fn_al_tt_1,Action|Adventure|Drama|Romance
721,Mallrats (1995),1-Jan-95,https://www.imdb.com//title/tt0113749/?ref_=fn_al_tt_1,Comedy
722,Nine Months (1995),1-Jan-95,https://www.imdb.com//title/tt0113986/?ref_=fn_al_tt_1,Comedy
723,Boys on the Side (1995),1-Jan-95,https://www.imdb.com//title/tt0112571/?ref_=fn_al_tt_1,Comedy|Drama
724,Circle of Friends (1995),1-Jan-95,https://www.imdb.com//title/tt0112679/?ref_=fn_al_tt_1,Drama|Romance
725,Exit to Eden (1994),1-Jan-94,https://www.imdb.com//title/tt0109758/?ref_=fn_al_tt_1,Comedy
726,Fluke (1995),1-Jan-95,https://www.imdb.com//title/tt0113089/?ref_=fn_al_tt_1,Children's|Drama
727,Immortal Beloved (1994),1-Jan-94,https://www.imdb.com//title/tt0110116/?ref_=fn_al_tt_1,Drama|Romance
728,Junior (1994),1-Jan-94,https://www.imdb.com//title/tt0110216/?ref_=fn_al_tt_1,Comedy|Sci-Fi
729,Nell (1994),1-Jan-94,https://www.imdb.com//title/tt0110638/?ref_=fn_al_tt_1,Drama
730,"Queen Margot (Reine Margot, La) (1994)",1-Jan-96,https://www.imdb.com//title/tt0110963/?ref_=fn_al_tt_1,Drama|Romance
731,"Corrina, Corrina (1994)",1-Jan-94,https://www.imdb.com//title/tt0109484/?ref_=fn_al_tt_1,Comedy|Drama|Romance
732,Dave (1993),1-Jan-93,https://www.imdb.com//title/tt0106673/?ref_=fn_al_tt_1,Comedy|Romance
733,Go Fish (1994),1-Jan-94,https://www.imdb.com//title/tt0109913/?ref_=fn_al_tt_1,Drama|Romance
734,Made in America (1993),1-Jan-93,https://www.imdb.com//title/tt0107478/?ref_=fn_al_tt_1,Comedy
735,Philadelphia (1993),1-Jan-93,https://www.imdb.com//title/tt0107818/?ref_=fn_al_tt_1,Drama
736,Shadowlands (1993),1-Jan-93,https://www.imdb.com//title/tt0108101/?ref_=fn_al_tt_1,Drama|Romance
737,Sirens (1994),1-Jan-94,https://www.imdb.com//title/tt0111201/?ref_=fn_al_tt_1,Comedy|Drama
738,Threesome (1994),1-Jan-94,https://www.imdb.com//title/tt0111418/?ref_=fn_al_tt_1,Comedy|Romance
739,Pretty Woman (1990),1-Jan-90,https://www.imdb.com//title/tt0100405/?ref_=fn_al_tt_1,Comedy|Romance
740,Jane Eyre (1996),5-Apr-96,https://www.imdb.com//title/tt0116684/?ref_=fn_al_tt_1,Drama|Romance
741,"Last Supper, The (1995)",5-Apr-96,https://www.imdb.com//title/tt0113613/?ref_=fn_al_tt_1,Drama|Thriller
742,Ransom (1996),8-Nov-96,https://www.imdb.com//title/tt0117438/?ref_=fn_al_tt_1,Drama|Thriller
743,"Crow: City of Angels, The (1996)",30-Aug-96,https://www.imdb.com//title/tt0115986/?ref_=fn_al_tt_1,Action|Thriller
744,Michael Collins (1996),11-Oct-96,https://www.imdb.com//title/tt0117039/?ref_=fn_al_tt_1,Drama|War
745,"Ruling Class, The (1972)",1-Jan-72,https://www.imdb.com//title/tt0069198/?ref_=fn_al_tt_1,Comedy
746,Real Genius (1985),1-Jan-85,https://www.imdb.com//title/tt0089886/?ref_=fn_al_tt_1,Comedy
747,Benny & Joon (1993),1-Jan-93,https://www.imdb.com//name/nm1509478/?ref_=fn_al_nm_1,Comedy|Romance
748,"Saint, The (1997)",14-Mar-97,https://www.imdb.com//title/tt0120053/?ref_=fn_al_tt_1,Action|Romance|Thriller
749,"MatchMaker, The (1997)",1-Jan-97,https://www.imdb.com//title/tt0119632/?ref_=fn_al_tt_1,Comedy|Romance
750,Amistad (1997),18-Dec-97,https://www.imdb.com//title/tt0118607/?ref_=fn_al_tt_1,Drama
751,Tomorrow Never Dies (1997),1-Jan-97,https://www.imdb.com//title/tt0120347/?ref_=fn_al_tt_1,Action|Romance|Thriller
752,"Replacement Killers, The (1998)",6-Feb-98,https://www.imdb.com//title/tt0120008/?ref_=fn_al_tt_1,Action|Thriller
753,Burnt By the Sun (1994),1-Jan-94,https://www.imdb.com//title/tt0111579/?ref_=fn_al_tt_1,Drama
754,Red Corner (1997),1-Jan-97,https://www.imdb.com//title/tt0119994/?ref_=fn_al_tt_1,Crime|Thriller
755,Jumanji (1995),1-Jan-95,https://www.imdb.com//title/tt0113497/?ref_=fn_al_tt_1,Action|Adventure|Children's|Fantasy|Sci-Fi
756,Father of the Bride Part II (1995),1-Jan-95,https://www.imdb.com//title/tt0113041/?ref_=fn_al_tt_1,Comedy
757,Across the Sea of Time (1995),1-Jan-95,https://www.imdb.com//title/tt0112286/?ref_=fn_al_tt_1,Documentary
758,Lawnmower Man 2: Beyond Cyberspace (1996),1-Jan-96,https://www.imdb.com//title/tt0116839/?ref_=fn_al_tt_1,Sci-Fi|Thriller
759,Fair Game (1995),1-Jan-95,https://www.imdb.com//title/tt0113010/?ref_=fn_al_tt_1,Action
760,Screamers (1995),1-Jan-95,https://www.imdb.com//title/tt0114367/?ref_=fn_al_tt_1,Sci-Fi
761,Nick of Time (1995),1-Jan-95,https://www.imdb.com//title/tt0113972/?ref_=fn_al_tt_1,Action|Thriller
762,Beautiful Girls (1996),9-Feb-96,https://www.imdb.com//title/tt0115639/?ref_=fn_al_tt_1,Drama
763,Happy Gilmore (1996),16-Feb-96,https://www.imdb.com//title/tt0116483/?ref_=fn_al_tt_1,Comedy
764,If Lucy Fell (1996),8-Mar-96,https://www.imdb.com//title/tt0116606/?ref_=fn_al_tt_1,Comedy|Romance
765,Boomerang (1992),1-Jan-92,https://www.imdb.com//title/tt0103859/?ref_=fn_al_tt_1,Comedy|Romance
766,Man of the Year (1995),1-Mar-96,https://www.imdb.com//title/tt0113756/?ref_=fn_al_tt_1,Documentary
767,"Addiction, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0112288/?ref_=fn_al_tt_1,Horror
768,Casper (1995),1-Jan-95,https://www.imdb.com//title/tt0112642/?ref_=fn_al_tt_1,Adventure|Children's
769,Congo (1995),1-Jan-95,https://www.imdb.com//title/tt0112715/?ref_=fn_al_tt_1,Action|Adventure|Mystery|Sci-Fi
770,Devil in a Blue Dress (1995),1-Jan-95,https://www.imdb.com//title/tt0112857/?ref_=fn_al_tt_1,Crime|Film-Noir|Mystery|Thriller
771,Johnny Mnemonic (1995),1-Jan-95,https://www.imdb.com//title/tt0113481/?ref_=fn_al_tt_1,Action|Sci-Fi|Thriller
772,Kids (1995),1-Jan-95,https://www.imdb.com//title/tt0113540/?ref_=fn_al_tt_1,Drama
773,Mute Witness (1994),1-Jan-94,https://www.imdb.com//title/tt0110604/?ref_=fn_al_tt_1,Thriller
774,"Prophecy, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0114194/?ref_=fn_al_tt_1,Horror
775,Something to Talk About (1995),1-Jan-95,https://www.imdb.com//title/tt0114496/?ref_=fn_al_tt_1,Comedy|Drama|Romance
776,Three Wishes (1995),1-Jan-95,https://www.imdb.com//title/tt0114663/?ref_=fn_al_tt_1,Drama
777,Castle Freak (1995),1-Jan-95,https://www.imdb.com//title/tt0112643/?ref_=fn_al_tt_1,Horror
778,Don Juan DeMarco (1995),1-Jan-95,https://www.imdb.com//title/tt0112883/?ref_=fn_al_tt_1,Comedy|Drama|Romance
779,Drop Zone (1994),1-Jan-94,https://www.imdb.com//title/tt0109676/?ref_=fn_al_tt_1,Action
780,Dumb & Dumber (1994),1-Jan-94,https://www.imdb.com//name/nm3451708/?ref_=fn_al_nm_1,Comedy
781,French Kiss (1995),1-Jan-95,https://www.imdb.com//title/tt0113117/?ref_=fn_al_tt_1,Comedy|Romance
782,Little Odessa (1994),1-Jan-94,https://www.imdb.com//title/tt0110365/?ref_=fn_al_tt_1,Drama
783,Milk Money (1994),1-Jan-94,https://www.imdb.com//title/tt0110516/?ref_=fn_al_tt_1,Comedy|Romance
784,Beyond Bedlam (1993),1-Jan-93,https://www.imdb.com//title/tt0106402/?ref_=fn_al_tt_1,Drama|Horror
785,Only You (1994),1-Jan-94,https://www.imdb.com//title/tt0110737/?ref_=fn_al_tt_1,Comedy|Romance
786,"Perez Family, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0114113/?ref_=fn_al_tt_1,Comedy|Romance
787,Roommates (1995),1-Jan-95,https://www.imdb.com//title/tt0114296/?ref_=fn_al_tt_1,Comedy|Drama
788,Relative Fear (1994),1-Jan-94,https://www.imdb.com//title/tt0110965/?ref_=fn_al_tt_1,Horror|Thriller
789,Swimming with Sharks (1995),1-Jan-95,https://www.imdb.com//title/tt11343686/?ref_=fn_al_tt_1,Comedy|Drama
790,Tommy Boy (1995),1-Jan-95,https://www.imdb.com//title/tt0114694/?ref_=fn_al_tt_1,Comedy
791,"Baby-Sitters Club, The (1995)",1-Jan-95,https://www.imdb.com//title/tt0112435/?ref_=fn_al_tt_1,Children's
792,Bullets Over Broadway (1994),1-Jan-94,https://www.imdb.com//title/tt0109348/?ref_=fn_al_tt_1,Comedy
793,Crooklyn (1994),1-Jan-94,https://www.imdb.com//title/tt0109504/?ref_=fn_al_tt_1,Comedy
794,It Could Happen to You (1994),1-Jan-94,https://www.imdb.com//title/tt0110167/?ref_=fn_al_tt_1,Drama|Romance
795,Richie Rich (1994),1-Jan-94,https://www.imdb.com//title/tt0110989/?ref_=fn_al_tt_1,Children's|Comedy
796,Speechless (1994),1-Jan-94,https://www.imdb.com//title/tt0111256/?ref_=fn_al_tt_1,Comedy|Romance
797,Timecop (1994),1-Jan-94,https://www.imdb.com//title/tt0111438/?ref_=fn_al_tt_1,Action|Sci-Fi
798,Bad Company (1995),1-Jan-95,https://www.imdb.com//title/tt0112443/?ref_=fn_al_tt_1,Action
799,Boys Life (1995),1-Jan-95,https://www.imdb.com//title/tt0118762/?ref_=fn_al_tt_1,Drama
800,In the Mouth of Madness (1995),1-Jan-95,https://www.imdb.com//title/tt14790968/?ref_=fn_al_tt_1,Horror|Thriller
801,"Air Up There, The (1994)",1-Jan-94,https://www.imdb.com//title/tt0109067/?ref_=fn_al_tt_1,Comedy
802,Hard Target (1993),1-Jan-93,https://www.imdb.com//title/tt0107076/?ref_=fn_al_tt_1,Action|Adventure|Crime|Thriller
803,Heaven & Earth (1993),1-Jan-93,https://www.imdb.com//name/nm8521562/?ref_=fn_al_nm_1,Action|Drama|War
804,Jimmy Hollywood (1994),1-Jan-94,https://www.imdb.com//title/tt0110197/?ref_=fn_al_tt_1,Comedy
805,Manhattan Murder Mystery (1993),1-Jan-93,https://www.imdb.com//title/tt0107507/?ref_=fn_al_tt_1,Comedy|Mystery
806,Menace II Society (1993),1-Jan-93,https://www.imdb.com//title/tt0107554/?ref_=fn_al_tt_1,Action|Crime|Drama
807,Poetic Justice (1993),1-Jan-93,https://www.imdb.com//title/tt0107840/?ref_=fn_al_tt_1,Drama
808,"Program, The (1993)",1-Jan-93,https://www.imdb.com//title/tt0107889/?ref_=fn_al_tt_1,Action|Drama
809,Rising Sun (1993),1-Jan-93,https://www.imdb.com//title/tt0107969/?ref_=fn_al_tt_1,Action|Drama|Mystery
810,"Shadow, The (1994)",1-Jan-94,https://www.imdb.com//title/tt0111143/?ref_=fn_al_tt_1,Action
811,Thirty-Two Short Films About Glenn Gould (1993),1-Jan-93,https://www.imdb.com//title/tt0108328/?ref_=fn_al_tt_1,Documentary
812,Andre (1994),1-Jan-94,https://www.imdb.com//title/tt0109120/?ref_=fn_al_tt_1,Adventure|Children's
813,"Celluloid Closet, The (1995)",15-Mar-96,https://www.imdb.com//title/tt0112651/?ref_=fn_al_tt_1,Documentary
814,"Great Day in Harlem, A (1994)",1-Jan-94,https://www.imdb.com//title/tt0109934/?ref_=fn_al_tt_1,Documentary
815,One Fine Day (1996),30-Nov-96,https://www.imdb.com//title/tt0117247/?ref_=fn_al_tt_1,Drama|Romance
816,Candyman: Farewell to the Flesh (1995),1-Jan-95,https://www.imdb.com//title/tt0112625/?ref_=fn_al_tt_1,Horror
817,Frisk (1995),29-Mar-96,https://www.imdb.com//title/tt0113122/?ref_=fn_al_tt_1,Drama
818,Girl 6 (1996),22-Mar-96,https://www.imdb.com//title/tt0116414/?ref_=fn_al_tt_1,Comedy
819,Eddie (1996),31-May-96,https://www.imdb.com//title/tt0116168/?ref_=fn_al_tt_1,Comedy
820,Space Jam (1996),15-Nov-96,https://www.imdb.com//title/tt0117705/?ref_=fn_al_tt_1,Adventure|Animation|Children's|Comedy|Fantasy
821,Mrs. Winterbourne (1996),19-Apr-96,https://www.imdb.com//title/tt0117104/?ref_=fn_al_tt_1,Comedy|Romance
822,Faces (1968),1-Jan-68,https://www.imdb.com//title/tt0062952/?ref_=fn_al_tt_1,Drama
823,Mulholland Falls (1996),26-Apr-96,https://www.imdb.com//title/tt0117107/?ref_=fn_al_tt_1,Crime|Film-Noir|Thriller
824,"Great White Hype, The (1996)",3-May-96,https://www.imdb.com//title/tt0116448/?ref_=fn_al_tt_1,Comedy
825,"Arrival, The (1996)",31-May-96,https://www.imdb.com//title/tt0115571/?ref_=fn_al_tt_1,Action|Sci-Fi|Thriller
826,"Phantom, The (1996)",7-Jun-96,https://www.imdb.com//title/tt0117331/?ref_=fn_al_tt_1,Adventure
827,Daylight (1996),6-Dec-96,https://www.imdb.com//title/tt0116040/?ref_=fn_al_tt_1,Action|Adventure|Thriller
828,Alaska (1996),21-Aug-96,https://www.imdb.com//title/tt0115493/?ref_=fn_al_tt_1,Adventure|Children's
829,Fled (1996),19-Jul-96,https://www.imdb.com//title/tt0116320/?ref_=fn_al_tt_1,Action|Adventure
830,Power 98 (1995),17-May-96,https://www.imdb.com//title/tt0114170/?ref_=fn_al_tt_1,Action|Mystery|Thriller
831,Escape from L.A. (1996),9-Aug-96,https://www.imdb.com//title/tt0116225/?ref_=fn_al_tt_1,Action|Adventure|Sci-Fi|Thriller
832,Bogus (1996),6-Sep-96,https://www.imdb.com//title/tt0115725/?ref_=fn_al_tt_1,Children's|Drama|Fantasy
833,Bulletproof (1996),6-Sep-96,https://www.imdb.com//title/tt0115783/?ref_=fn_al_tt_1,Action
834,Halloween: The Curse of Michael Myers (1995),1-Jan-95,https://www.imdb.com//title/tt0113253/?ref_=fn_al_tt_1,Horror|Thriller
835,"Gay Divorcee, The (1934)",1-Jan-34,https://www.imdb.com//title/tt0025164/?ref_=fn_al_tt_1,Comedy|Musical|Romance
836,Ninotchka (1939),1-Jan-39,https://www.imdb.com//title/tt0031725/?ref_=fn_al_tt_1,Comedy|Romance
837,Meet John Doe (1941),1-Jan-41,https://www.imdb.com//title/tt0033891/?ref_=fn_al_tt_1,Drama
838,In the Line of Duty 2 (1987),30-Aug-96,https://www.imdb.com//title/tt3541524/?ref_=fn_al_tt_1,Action
839,Loch Ness (1995),1-Jan-95,https://www.imdb.com//title/tt9042524/?ref_=fn_al_tt_1,Horror|Thriller
840,Last Man Standing (1996),20-Sep-96,https://www.imdb.com//title/tt1828327/?ref_=fn_al_tt_1,Action|Drama
841,"Glimmer Man, The (1996)",4-Oct-96,https://www.imdb.com//title/tt0116421/?ref_=fn_al_tt_1,Action|Thriller
842,Pollyanna (1960),1-Jan-60,https://www.imdb.com//title/tt0054195/?ref_=fn_al_tt_1,Children's|Comedy|Drama
843,"Shaggy Dog, The (1959)",1-Jan-59,https://www.imdb.com//title/tt0053271/?ref_=fn_al_tt_1,Children's|Comedy
844,Freeway (1996),23-Aug-96,https://www.imdb.com//title/tt0116361/?ref_=fn_al_tt_1,Crime
845,That Thing You Do! (1996),28-Sep-96,https://www.imdb.com//title/tt0117887/?ref_=fn_al_tt_1,Comedy
846,To Gillian on Her 37th Birthday (1996),18-Oct-96,https://www.imdb.com//title/tt0117924/?ref_=fn_al_tt_1,Drama|Romance
847,Looking for Richard (1996),11-Oct-96,https://www.imdb.com//title/tt0116913/?ref_=fn_al_tt_1,Documentary|Drama
848,"Murder, My Sweet (1944)",1-Jan-44,https://www.imdb.com//title/tt0037101/?ref_=fn_al_tt_1,Film-Noir|Thriller
849,Days of Thunder (1990),1-Jan-90,https://www.imdb.com//title/tt0099371/?ref_=fn_al_tt_1,Action|Romance
850,"Perfect Candidate, A (1996)",27-Sep-96,https://www.imdb.com//title/tt0117320/?ref_=fn_al_tt_1,Documentary
851,Two or Three Things I Know About Her (1966),1-Jan-66,https://www.imdb.com//title/tt0060304/?ref_=fn_al_tt_1,Drama
852,"Bloody Child, The (1996)",26-Oct-96,https://www.imdb.com//title/tt0115715/?ref_=fn_al_tt_1,Drama|Thriller
853,Braindead (1992),1-Jan-92,https://www.imdb.com//title/tt0103873/?ref_=fn_al_tt_1,Comedy|Horror
854,Bad Taste (1987),1-Jan-87,https://www.imdb.com//title/tt0092610/?ref_=fn_al_tt_1,Comedy|Horror
855,Diva (1981),1-Jan-81,https://www.imdb.com//title/tt0082269/?ref_=fn_al_tt_1,Action|Drama|Mystery|Romance|Thriller
856,Night on Earth (1991),1-Jan-91,https://www.imdb.com//title/tt0102536/?ref_=fn_al_tt_1,Comedy|Drama
857,Paris Was a Woman (1995),8-Nov-96,https://www.imdb.com//title/tt0180336/?ref_=fn_al_tt_1,Documentary
858,Amityville: Dollhouse (1996),1-Jan-96,https://www.imdb.com//title/tt0115535/?ref_=fn_al_tt_1,Horror
859,April Fool's Day (1986),1-Jan-86,https://www.imdb.com//title/tt0090655/?ref_=fn_al_tt_1,Comedy|Horror
860,"Believers, The (1987)",1-Jan-87,https://www.imdb.com//title/tt0092632/?ref_=fn_al_tt_1,Horror|Thriller
861,Nosferatu a Venezia (1986),1-Jan-86,https://www.imdb.com//title/tt0091651/?ref_=fn_al_tt_1,Horror
862,Jingle All the Way (1996),22-Nov-96,https://www.imdb.com//title/tt0116705/?ref_=fn_al_tt_1,Adventure|Children's|Comedy
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",8-Nov-96,https://www.imdb.com//title/tt0065777/?ref_=fn_al_tt_1,Drama
864,My Fellow Americans (1996),20-Dec-96,https://www.imdb.com//title/tt0117119/?ref_=fn_al_tt_1,Comedy
865,"Ice Storm, The (1997)",1-Jan-97,https://www.imdb.com//title/tt0119349/?ref_=fn_al_tt_1,Drama
866,Michael (1996),25-Dec-96,https://www.imdb.com//title/tt0117038/?ref_=fn_al_tt_1,Comedy|Romance
867,"Whole Wide World, The (1996)",25-Dec-96,https://www.imdb.com//title/tt0118163/?ref_=fn_al_tt_1,Drama
868,Hearts and Minds (1996),10-Jan-97,https://www.imdb.com//title/tt0071604/?ref_=fn_al_tt_1,Drama
869,Fools Rush In (1997),14-Feb-97,https://www.imdb.com//title/tt0119141/?ref_=fn_al_tt_1,Comedy|Romance
870,Touch (1997),14-Feb-97,https://www.imdb.com//title/tt0120357/?ref_=fn_al_tt_1,Romance
871,Vegas Vacation (1997),14-Feb-97,https://www.imdb.com//title/tt0120434/?ref_=fn_al_tt_1,Comedy
872,Love Jones (1997),14-Mar-97,https://www.imdb.com//title/tt0119572/?ref_=fn_al_tt_1,Romance
873,Picture Perfect (1997),1-Aug-97,https://www.imdb.com//title/tt0119896/?ref_=fn_al_tt_1,Comedy|Romance
